account_id,date,service_name,cost_amount,currency
SYNTHETIC-001,2024-08-25,Amazon Elastic Block Store,2.06,USD
SYNTHETIC-001,2024-08-25,Data Transfer,3.02,USD
SYNTHETIC-001,2024-08-25,Other,2.96,USD
SYNTHETIC-001,2024-08-26,Amazon Elastic Compute Cloud - Compute,47.45,USD
SYNTHETIC-001,2024-08-26,Amazon Relational Database Service,15.96,USD
SYNTHETIC-001,2024-08-26,Amazon Simple Storage Service,2.13,USD
SYNTHETIC-001,2024-08-26,AWS Lambda,0.99,USD
SYNTHETIC-001,2024-08-26,Amazon Elastic Block Store,2.16,USD
SYNTHETIC-001,2024-08-26,Data Transfer,6.74,USD
SYNTHETIC-001,2024-08-26,Other,2.54,USD
SYNTHETIC-001,2024-08-27,Amazon Elastic Compute Cloud - Compute,49.92,USD
SYNTHETIC-001,2024-08-27,Amazon Relational Database Service,15.06,USD
SYNTHETIC-001,2024-08-27,Amazon Simple Storage Service,2.67,USD
SYNTHETIC-001,2024-08-27,AWS Lambda,1.11,USD
SYNTHETIC-001,2024-08-27,Amazon Elastic Block Store,2.09,USD
SYNTHETIC-001,2024-08-27,Data Transfer,5.1,USD
SYNTHETIC-001,2024-08-27,Other,3.03,USD
SYNTHETIC-001,2024-08-28,Amazon Elastic Compute Cloud - Compute,52.03,USD
SYNTHETIC-001,2024-08-28,Amazon Relational Database Service,16.02,USD
SYNTHETIC-001,2024-08-28,Amazon Simple Storage Service,3.04,USD
SYNTHETIC-001,2024-08-28,AWS Lambda,1.53,USD
SYNTHETIC-001,2024-08-28,Amazon Elastic Block Store,2.14,USD
SYNTHETIC-001,2024-08-28,Data Transfer,6.2,USD
SYNTHETIC-001,2024-08-28,Other,3.11,USD
SYNTHETIC-001,2024-08-29,Amazon Elastic Compute Cloud - Compute,56.89,USD
SYNTHETIC-001,2024-08-29,Amazon Relational Database Service,15.64,USD
SYNTHETIC-001,2024-08-29,Amazon Simple Storage Service,3.07,USD
SYNTHETIC-001,2024-08-29,AWS Lambda,1.59,USD
SYNTHETIC-001,2024-08-29,Amazon Elastic Block Store,2.11,USD
SYNTHETIC-001,2024-08-29,Data Transfer,6.82,USD
SYNTHETIC-001,2024-08-29,Other,2.89,USD
SYNTHETIC-001,2024-08-30,Amazon Elastic Compute Cloud - Compute,57.36,USD
SYNTHETIC-001,2024-08-30,Amazon Relational Database Service,14.58,USD
SYNTHETIC-001,2024-08-30,Amazon Simple Storage Service,3.06,USD
SYNTHETIC-001,2024-08-30,AWS Lambda,0.94,USD
SYNTHETIC-001,2024-08-30,Amazon Elastic Block Store,2.1,USD
SYNTHETIC-001,2024-08-30,Data Transfer,6.2,USD
SYNTHETIC-001,2024-08-30,Other,1.98,USD
SYNTHETIC-001,2024-08-31,Amazon Elastic Compute Cloud - Compute,26.69,USD
SYNTHETIC-001,2024-08-31,Amazon Relational Database Service,14.89,USD
SYNTHETIC-001,2024-08-31,Amazon Simple Storage Service,2.74,USD
SYNTHETIC-001,2024-08-31,AWS Lambda,0.3,USD
SYNTHETIC-001,2024-08-31,Amazon Elastic Block Store,2.16,USD
SYNTHETIC-001,2024-08-31,Data Transfer,3.56,USD
SYNTHETIC-001,2024-08-31,Other,2.49,USD
SYNTHETIC-001,2024-09-01,Amazon Elastic Compute Cloud - Compute,24.43,USD
SYNTHETIC-001,2024-09-01,Amazon Relational Database Service,14.01,USD
SYNTHETIC-001,2024-09-01,Amazon Simple Storage Service,2.46,USD
SYNTHETIC-001,2024-09-01,AWS Lambda,0.32,USD
SYNTHETIC-001,2024-09-01,Amazon Elastic Block Store,2.09,USD
SYNTHETIC-001,2024-09-01,Data Transfer,2.73,USD
SYNTHETIC-001,2024-09-01,Other,3.39,USD
SYNTHETIC-001,2024-09-02,Amazon Elastic Compute Cloud - Compute,53.52,USD
SYNTHETIC-001,2024-09-02,Amazon Relational Database Service,15.41,USD
SYNTHETIC-001,2024-09-02,Amazon Simple Storage Service,2.38,USD
SYNTHETIC-001,2024-09-02,AWS Lambda,2.99,USD
SYNTHETIC-001,2024-09-02,Amazon Elastic Block Store,2.03,USD
SYNTHETIC-001,2024-09-02,Data Transfer,6.66,USD
SYNTHETIC-001,2024-09-02,Other,2.7,USD
SYNTHETIC-001,2024-09-03,Amazon Elastic Compute Cloud - Compute,48.38,USD
SYNTHETIC-001,2024-09-03,Amazon Relational Database Service,15.07,USD
SYNTHETIC-001,2024-09-03,Amazon Simple Storage Service,2.85,USD
SYNTHETIC-001,2024-09-03,AWS Lambda,2.65,USD
SYNTHETIC-001,2024-09-03,Amazon Elastic Block Store,2.07,USD
SYNTHETIC-001,2024-09-03,Data Transfer,6.7,USD
SYNTHETIC-001,2024-09-03,Other,2.29,USD
SYNTHETIC-001,2024-09-04,Amazon Elastic Compute Cloud - Compute,43.06,USD
SYNTHETIC-001,2024-09-04,Amazon Relational Database Service,15.34,USD
SYNTHETIC-001,2024-09-04,Amazon Simple Storage Service,2.87,USD
SYNTHETIC-001,2024-09-04,AWS Lambda,1.51,USD
SYNTHETIC-001,2024-09-04,Amazon Elastic Block Store,2.12,USD
SYNTHETIC-001,2024-09-04,Data Transfer,3.48,USD
SYNTHETIC-001,2024-09-04,Other,3.21,USD
SYNTHETIC-001,2024-09-05,Amazon Elastic Compute Cloud - Compute,43.78,USD
SYNTHETIC-001,2024-09-05,Amazon Relational Database Service,16.03,USD
SYNTHETIC-001,2024-09-05,Amazon Simple Storage Service,3.17,USD
SYNTHETIC-001,2024-09-05,AWS Lambda,1.54,USD
SYNTHETIC-001,2024-09-05,Amazon Elastic Block Store,2.12,USD
SYNTHETIC-001,2024-09-05,Data Transfer,7.3,USD
SYNTHETIC-001,2024-09-05,Other,2.86,USD
SYNTHETIC-001,2024-09-06,Amazon Elastic Compute Cloud - Compute,44.87,USD
SYNTHETIC-001,2024-09-06,Amazon Relational Database Service,15.64,USD
SYNTHETIC-001,2024-09-06,Amazon Simple Storage Service,3.11,USD
SYNTHETIC-001,2024-09-06,AWS Lambda,1.13,USD
SYNTHETIC-001,2024-09-06,Amazon Elastic Block Store,2.03,USD
SYNTHETIC-001,2024-09-06,Data Transfer,3.37,USD
SYNTHETIC-001,2024-09-06,Other,3.17,USD
SYNTHETIC-001,2024-09-07,Amazon Elastic Compute Cloud - Compute,26.99,USD
SYNTHETIC-001,2024-09-07,Amazon Relational Database Service,14.58,USD
SYNTHETIC-001,2024-09-07,Amazon Simple Storage Service,2.71,USD
SYNTHETIC-001,2024-09-07,AWS Lambda,0.18,USD
SYNTHETIC-001,2024-09-07,Amazon Elastic Block Store,2.07,USD
SYNTHETIC-001,2024-09-07,Data Transfer,2.82,USD
SYNTHETIC-001,2024-09-07,Other,2.94,USD
SYNTHETIC-001,2024-09-08,Amazon Elastic Compute Cloud - Compute,26.09,USD
SYNTHETIC-001,2024-09-08,Amazon Relational Database Service,14.6,USD
SYNTHETIC-001,2024-09-08,Amazon Simple Storage Service,2.35,USD
SYNTHETIC-001,2024-09-08,AWS Lambda,0.42,USD
SYNTHETIC-001,2024-09-08,Amazon Elastic Block Store,2.08,USD
SYNTHETIC-001,2024-09-08,Data Transfer,3.58,USD
SYNTHETIC-001,2024-09-08,Other,2.99,USD
SYNTHETIC-001,2024-09-09,Amazon Elastic Compute Cloud - Compute,52.91,USD
SYNTHETIC-001,2024-09-09,Amazon Relational Database Service,16.61,USD
SYNTHETIC-001,2024-09-09,Amazon Simple Storage Service,2.66,USD
SYNTHETIC-001,2024-09-09,AWS Lambda,1.21,USD
SYNTHETIC-001,2024-09-09,Amazon Elastic Block Store,2.08,USD
SYNTHETIC-001,2024-09-09,Data Transfer,5.91,USD
SYNTHETIC-001,2024-09-09,Other,2.96,USD
SYNTHETIC-001,2024-09-10,Amazon Elastic Compute Cloud - Compute,47.41,USD
SYNTHETIC-001,2024-09-10,Amazon Relational Database Service,15.56,USD
SYNTHETIC-001,2024-09-10,Amazon Simple Storage Service,2.84,USD
SYNTHETIC-001,2024-09-10,AWS Lambda,1.68,USD
SYNTHETIC-001,2024-09-10,Amazon Elastic Block Store,2.04,USD
SYNTHETIC-001,2024-09-10,Data Transfer,4.85,USD
SYNTHETIC-001,2024-09-10,Other,3.06,USD
SYNTHETIC-001,2024-09-11,Amazon Elastic Compute Cloud - Compute,50.34,USD
SYNTHETIC-001,2024-09-11,Amazon Relational Database Service,14.85,USD
SYNTHETIC-001,2024-09-11,Amazon Simple Storage Service,2.7,USD
SYNTHETIC-001,2024-09-11,AWS Lambda,0.9,USD
SYNTHETIC-001,2024-09-11,Amazon Elastic Block Store,2.07,USD
SYNTHETIC-001,2024-09-11,Data Transfer,5.2,USD
SYNTHETIC-001,2024-09-11,Other,3.51,USD
SYNTHETIC-001,2024-09-12,Amazon Elastic Compute Cloud - Compute,52.68,USD
SYNTHETIC-001,2024-09-12,Amazon Relational Database Service,16.46,USD
SYNTHETIC-001,2024-09-12,Amazon Simple Storage Service,2.58,USD
SYNTHETIC-001,2024-09-12,AWS Lambda,1.33,USD
SYNTHETIC-001,2024-09-12,Amazon Elastic Block Store,2.07,USD
SYNTHETIC-001,2024-09-12,Data Transfer,7.18,USD
SYNTHETIC-001,2024-09-12,Other,3.14,USD
SYNTHETIC-001,2024-09-13,Amazon Elastic Compute Cloud - Compute,48.07,USD
SYNTHETIC-001,2024-09-13,Amazon Relational Database Service,15.58,USD
SYNTHETIC-001,2024-09-13,Amazon Simple Storage Service,2.86,USD
SYNTHETIC-001,2024-09-13,AWS Lambda,1.81,USD
SYNTHETIC-001,2024-09-13,Amazon Elastic Block Store,2.13,USD
SYNTHETIC-001,2024-09-13,Data Transfer,4.43,USD
SYNTHETIC-001,2024-09-13,Other,2.41,USD
SYNTHETIC-001,2024-09-14,Amazon Elastic Compute Cloud - Compute,26.99,USD
SYNTHETIC-001,2024-09-14,Amazon Relational Database Service,15.06,USD
SYNTHETIC-001,2024-09-14,Amazon Simple Storage Service,2.61,USD
SYNTHETIC-001,2024-09-14,AWS Lambda,0.48,USD
SYNTHETIC-001,2024-09-14,Amazon Elastic Block Store,2.13,USD
SYNTHETIC-001,2024-09-14,Data Transfer,3.64,USD
SYNTHETIC-001,2024-09-14,Other,2.99,USD
SYNTHETIC-001,2024-09-15,Amazon Elastic Compute Cloud - Compute,24.12,USD
SYNTHETIC-001,2024-09-15,Amazon Relational Database Service,14.64,USD
SYNTHETIC-001,2024-09-15,Amazon Simple Storage Service,2.58,USD
SYNTHETIC-001,2024-09-15,AWS Lambda,0.49,USD
SYNTHETIC-001,2024-09-15,Amazon Elastic Block Store,2.09,USD
SYNTHETIC-001,2024-09-15,Data Transfer,3.09,USD
SYNTHETIC-001,2024-09-15,Other,3.19,USD
SYNTHETIC-001,2024-09-16,Amazon Elastic Compute Cloud - Compute,47.89,USD
SYNTHETIC-001,2024-09-16,Amazon Relational Database Service,15.72,USD
SYNTHETIC-001,2024-09-16,Amazon Simple Storage Service,2.89,USD
SYNTHETIC-001,2024-09-16,AWS Lambda,3.2,USD
SYNTHETIC-001,2024-09-16,Amazon Elastic Block Store,2.08,USD
SYNTHETIC-001,2024-09-16,Data Transfer,5.12,USD
SYNTHETIC-001,2024-09-16,Other,3.21,USD
SYNTHETIC-001,2024-09-17,Amazon Elastic Compute Cloud - Compute,47.82,USD
SYNTHETIC-001,2024-09-17,Amazon Relational Database Service,16.03,USD
SYNTHETIC-001,2024-09-17,Amazon Simple Storage Service,2.66,USD
SYNTHETIC-001,2024-09-17,AWS Lambda,2.18,USD
SYNTHETIC-001,2024-09-17,Amazon Elastic Block Store,2.11,USD
SYNTHETIC-001,2024-09-17,Data Transfer,5.69,USD
SYNTHETIC-001,2024-09-17,Other,2.74,USD
SYNTHETIC-001,2024-09-18,Amazon Elastic Compute Cloud - Compute,43.8,USD
SYNTHETIC-001,2024-09-18,Amazon Relational Database Service,17.05,USD
SYNTHETIC-001,2024-09-18,Amazon Simple Storage Service,2.88,USD
SYNTHETIC-001,2024-09-18,AWS Lambda,1.32,USD
SYNTHETIC-001,2024-09-18,Amazon Elastic Block Store,2.07,USD
SYNTHETIC-001,2024-09-18,Data Transfer,5.29,USD
SYNTHETIC-001,2024-09-18,Other,3.2,USD
SYNTHETIC-001,2024-09-19,Amazon Elastic Compute Cloud - Compute,52.2,USD
SYNTHETIC-001,2024-09-19,Amazon Relational Database Service,17.14,USD
SYNTHETIC-001,2024-09-19,Amazon Simple Storage Service,2.89,USD
SYNTHETIC-001,2024-09-19,AWS Lambda,2.06,USD
SYNTHETIC-001,2024-09-19,Amazon Elastic Block Store,2.05,USD
SYNTHETIC-001,2024-09-19,Data Transfer,7.05,USD
SYNTHETIC-001,2024-09-19,Other,3.13,USD
SYNTHETIC-001,2024-09-20,Amazon Elastic Compute Cloud - Compute,47.47,USD
SYNTHETIC-001,2024-09-20,Amazon Relational Database Service,15.87,USD
SYNTHETIC-001,2024-09-20,Amazon Simple Storage Service,2.42,USD
SYNTHETIC-001,2024-09-20,AWS Lambda,1.73,USD
SYNTHETIC-001,2024-09-20,Amazon Elastic Block Store,2.06,USD
SYNTHETIC-001,2024-09-20,Data Transfer,6.93,USD
SYNTHETIC-001,2024-09-20,Other,3.61,USD
SYNTHETIC-001,2024-09-21,Amazon Elastic Compute Cloud - Compute,25.95,USD
SYNTHETIC-001,2024-09-21,Amazon Relational Database Service,14.54,USD
SYNTHETIC-001,2024-09-21,Amazon Simple Storage Service,2.65,USD
SYNTHETIC-001,2024-09-21,AWS Lambda,0.25,USD
SYNTHETIC-001,2024-09-21,Amazon Elastic Block Store,2.07,USD
SYNTHETIC-001,2024-09-21,Data Transfer,2.32,USD
SYNTHETIC-001,2024-09-21,Other,2.65,USD
SYNTHETIC-001,2024-09-22,Amazon Elastic Compute Cloud - Compute,27.18,USD
SYNTHETIC-001,2024-09-22,Amazon Relational Database Service,15.07,USD
SYNTHETIC-001,2024-09-22,Amazon Simple Storage Service,3.3,USD
SYNTHETIC-001,2024-09-22,AWS Lambda,0.39,USD
SYNTHETIC-001,2024-09-22,Amazon Elastic Block Store,2.05,USD
SYNTHETIC-001,2024-09-22,Data Transfer,2.94,USD
SYNTHETIC-001,2024-09-22,Other,2.72,USD
SYNTHETIC-001,2024-09-23,Amazon Elastic Compute Cloud - Compute,52.12,USD
SYNTHETIC-001,2024-09-23,Amazon Relational Database Service,15.3,USD
SYNTHETIC-001,2024-09-23,Amazon Simple Storage Service,2.42,USD
SYNTHETIC-001,2024-09-23,AWS Lambda,1.93,USD
SYNTHETIC-001,2024-09-23,Amazon Elastic Block Store,2.11,USD
SYNTHETIC-001,2024-09-23,Data Transfer,5.44,USD
SYNTHETIC-001,2024-09-23,Other,2.78,USD
SYNTHETIC-001,2024-09-24,Amazon Elastic Compute Cloud - Compute,53.24,USD
SYNTHETIC-001,2024-09-24,Amazon Relational Database Service,16.06,USD
SYNTHETIC-001,2024-09-24,Amazon Simple Storage Service,2.1,USD
SYNTHETIC-001,2024-09-24,AWS Lambda,2.06,USD
SYNTHETIC-001,2024-09-24,Amazon Elastic Block Store,2.13,USD
SYNTHETIC-001,2024-09-24,Data Transfer,7.47,USD
SYNTHETIC-001,2024-09-24,Other,2.73,USD
SYNTHETIC-001,2024-09-25,Amazon Elastic Compute Cloud - Compute,49.46,USD
SYNTHETIC-001,2024-09-25,Amazon Relational Database Service,15.83,USD
SYNTHETIC-001,2024-09-25,Amazon Simple Storage Service,2.19,USD
SYNTHETIC-001,2024-09-25,AWS Lambda,1.66,USD
SYNTHETIC-001,2024-09-25,Amazon Elastic Block Store,2.03,USD
SYNTHETIC-001,2024-09-25,Data Transfer,4.99,USD
SYNTHETIC-001,2024-09-25,Other,2.62,USD
SYNTHETIC-001,2024-09-26,Amazon Elastic Compute Cloud - Compute,47.86,USD
SYNTHETIC-001,2024-09-26,Amazon Relational Database Service,16.05,USD
SYNTHETIC-001,2024-09-26,Amazon Simple Storage Service,2.84,USD
SYNTHETIC-001,2024-09-26,AWS Lambda,2.54,USD
SYNTHETIC-001,2024-09-26,Amazon Elastic Block Store,2.1,USD
SYNTHETIC-001,2024-09-26,Data Transfer,7.77,USD
SYNTHETIC-001,2024-09-26,Other,2.08,USD
SYNTHETIC-001,2024-09-27,Amazon Elastic Compute Cloud - Compute,49.61,USD
SYNTHETIC-001,2024-09-27,Amazon Relational Database Service,15.33,USD
SYNTHETIC-001,2024-09-27,Amazon Simple Storage Service,2.84,USD
SYNTHETIC-001,2024-09-27,AWS Lambda,2.26,USD
SYNTHETIC-001,2024-09-27,Amazon Elastic Block Store,2.09,USD
SYNTHETIC-001,2024-09-27,Data Transfer,6.23,USD
SYNTHETIC-001,2024-09-27,Other,2.75,USD
SYNTHETIC-001,2024-09-28,Amazon Elastic Compute Cloud - Compute,23.36,USD
SYNTHETIC-001,2024-09-28,Amazon Relational Database Service,13.56,USD
SYNTHETIC-001,2024-09-28,Amazon Simple Storage Service,2.79,USD
SYNTHETIC-001,2024-09-28,AWS Lambda,0.4,USD
SYNTHETIC-001,2024-09-28,Amazon Elastic Block Store,2.11,USD
SYNTHETIC-001,2024-09-28,Data Transfer,2.79,USD
SYNTHETIC-001,2024-09-28,Other,2.98,USD
SYNTHETIC-001,2024-09-29,Amazon Elastic Compute Cloud - Compute,24.05,USD
SYNTHETIC-001,2024-09-29,Amazon Relational Database Service,13.28,USD
SYNTHETIC-001,2024-09-29,Amazon Simple Storage Service,3.25,USD
SYNTHETIC-001,2024-09-29,AWS Lambda,0.53,USD
SYNTHETIC-001,2024-09-29,Amazon Elastic Block Store,2.1,USD
SYNTHETIC-001,2024-09-29,Data Transfer,3.04,USD
SYNTHETIC-001,2024-09-29,Other,2.73,USD
SYNTHETIC-001,2024-09-30,Amazon Elastic Compute Cloud - Compute,46.95,USD
SYNTHETIC-001,2024-09-30,Amazon Relational Database Service,15.16,USD
SYNTHETIC-001,2024-09-30,Amazon Simple Storage Service,1.93,USD
SYNTHETIC-001,2024-09-30,AWS Lambda,2.75,USD
SYNTHETIC-001,2024-09-30,Amazon Elastic Block Store,2.14,USD
SYNTHETIC-001,2024-09-30,Data Transfer,5.96,USD
SYNTHETIC-001,2024-09-30,Other,3.43,USD
SYNTHETIC-001,2024-10-01,Amazon Elastic Compute Cloud - Compute,45.12,USD
SYNTHETIC-001,2024-10-01,Amazon Relational Database Service,15.59,USD
SYNTHETIC-001,2024-10-01,Amazon Simple Storage Service,2.98,USD
SYNTHETIC-001,2024-10-01,AWS Lambda,2.77,USD
SYNTHETIC-001,2024-10-01,Amazon Elastic Block Store,2.14,USD
SYNTHETIC-001,2024-10-01,Data Transfer,5.08,USD
SYNTHETIC-001,2024-10-01,Other,2.88,USD
SYNTHETIC-001,2024-10-02,Amazon Elastic Compute Cloud - Compute,52.16,USD
SYNTHETIC-001,2024-10-02,Amazon Relational Database Service,15.69,USD
SYNTHETIC-001,2024-10-02,Amazon Simple Storage Service,3.38,USD
SYNTHETIC-001,2024-10-02,AWS Lambda,1.1,USD
SYNTHETIC-001,2024-10-02,Amazon Elastic Block Store,2.2,USD
SYNTHETIC-001,2024-10-02,Data Transfer,6.37,USD
SYNTHETIC-001,2024-10-02,Other,3.25,USD
SYNTHETIC-001,2024-10-03,Amazon Elastic Compute Cloud - Compute,45.64,USD
SYNTHETIC-001,2024-10-03,Amazon Relational Database Service,17.12,USD
SYNTHETIC-001,2024-10-03,Amazon Simple Storage Service,2.47,USD
SYNTHETIC-001,2024-10-03,AWS Lambda,1.26,USD
SYNTHETIC-001,2024-10-03,Amazon Elastic Block Store,2.25,USD
SYNTHETIC-001,2024-10-03,Data Transfer,5.12,USD
SYNTHETIC-001,2024-10-03,Other,2.95,USD
SYNTHETIC-001,2024-10-04,Amazon Elastic Compute Cloud - Compute,48.31,USD
SYNTHETIC-001,2024-10-04,Amazon Relational Database Service,16.59,USD
SYNTHETIC-001,2024-10-04,Amazon Simple Storage Service,2.73,USD
SYNTHETIC-001,2024-10-04,AWS Lambda,2.52,USD
SYNTHETIC-001,2024-10-04,Amazon Elastic Block Store,2.1,USD
SYNTHETIC-001,2024-10-04,Data Transfer,4.23,USD
SYNTHETIC-001,2024-10-04,Other,3.12,USD
SYNTHETIC-001,2024-10-05,Amazon Elastic Compute Cloud - Compute,29.52,USD
SYNTHETIC-001,2024-10-05,Amazon Relational Database Service,13.95,USD
SYNTHETIC-001,2024-10-05,Amazon Simple Storage Service,2.6,USD
SYNTHETIC-001,2024-10-05,AWS Lambda,0.3,USD
SYNTHETIC-001,2024-10-05,Amazon Elastic Block Store,2.22,USD
SYNTHETIC-001,2024-10-05,Data Transfer,2.96,USD
SYNTHETIC-001,2024-10-05,Other,2.96,USD
SYNTHETIC-001,2024-10-06,Amazon Elastic Compute Cloud - Compute,25.21,USD
SYNTHETIC-001,2024-10-06,Amazon Relational Database Service,14.71,USD
SYNTHETIC-001,2024-10-06,Amazon Simple Storage Service,2.56,USD
SYNTHETIC-001,2024-10-06,AWS Lambda,0.26,USD
SYNTHETIC-001,2024-10-06,Amazon Elastic Block Store,2.25,USD
SYNTHETIC-001,2024-10-06,Data Transfer,2.29,USD
SYNTHETIC-001,2024-10-06,Other,3.28,USD
SYNTHETIC-001,2024-10-07,Amazon Elastic Compute Cloud - Compute,54.0,USD
SYNTHETIC-001,2024-10-07,Amazon Relational Database Service,15.65,USD
SYNTHETIC-001,2024-10-07,Amazon Simple Storage Service,2.76,USD
SYNTHETIC-001,2024-10-07,AWS Lambda,1.49,USD
SYNTHETIC-001,2024-10-07,Amazon Elastic Block Store,2.19,USD
SYNTHETIC-001,2024-10-07,Data Transfer,5.58,USD
SYNTHETIC-001,2024-10-07,Other,2.9,USD
SYNTHETIC-001,2024-10-08,Amazon Elastic Compute Cloud - Compute,45.62,USD
SYNTHETIC-001,2024-10-08,Amazon Relational Database Service,15.73,USD
SYNTHETIC-001,2024-10-08,Amazon Simple Storage Service,3.36,USD
SYNTHETIC-001,2024-10-08,AWS Lambda,1.97,USD
SYNTHETIC-001,2024-10-08,Amazon Elastic Block Store,2.22,USD
SYNTHETIC-001,2024-10-08,Data Transfer,5.44,USD
SYNTHETIC-001,2024-10-08,Other,3.03,USD
SYNTHETIC-001,2024-10-09,Amazon Elastic Compute Cloud - Compute,49.32,USD
SYNTHETIC-001,2024-10-09,Amazon Relational Database Service,16.03,USD
SYNTHETIC-001,2024-10-09,Amazon Simple Storage Service,3.51,USD
SYNTHETIC-001,2024-10-09,AWS Lambda,1.69,USD
SYNTHETIC-001,2024-10-09,Amazon Elastic Block Store,2.17,USD
SYNTHETIC-001,2024-10-09,Data Transfer,5.48,USD
SYNTHETIC-001,2024-10-09,Other,2.99,USD
SYNTHETIC-001,2024-10-10,Amazon Elastic Compute Cloud - Compute,45.59,USD
SYNTHETIC-001,2024-10-10,Amazon Relational Database Service,16.31,USD
SYNTHETIC-001,2024-10-10,Amazon Simple Storage Service,2.76,USD
SYNTHETIC-001,2024-10-10,AWS Lambda,1.41,USD
SYNTHETIC-001,2024-10-10,Amazon Elastic Block Store,2.19,USD
SYNTHETIC-001,2024-10-10,Data Transfer,8.19,USD
SYNTHETIC-001,2024-10-10,Other,2.8,USD
SYNTHETIC-001,2024-10-11,Amazon Elastic Compute Cloud - Compute,48.7,USD
SYNTHETIC-001,2024-10-11,Amazon Relational Database Service,15.71,USD
SYNTHETIC-001,2024-10-11,Amazon Simple Storage Service,3.54,USD
SYNTHETIC-001,2024-10-11,AWS Lambda,1.39,USD
SYNTHETIC-001,2024-10-11,Amazon Elastic Block Store,2.13,USD
SYNTHETIC-001,2024-10-11,Data Transfer,6.36,USD
SYNTHETIC-001,2024-10-11,Other,3.0,USD
SYNTHETIC-001,2024-10-12,Amazon Elastic Compute Cloud - Compute,28.43,USD
SYNTHETIC-001,2024-10-12,Amazon Relational Database Service,15.15,USD
SYNTHETIC-001,2024-10-12,Amazon Simple Storage Service,2.9,USD
SYNTHETIC-001,2024-10-12,AWS Lambda,0.34,USD
SYNTHETIC-001,2024-10-12,Amazon Elastic Block Store,2.1,USD
SYNTHETIC-001,2024-10-12,Data Transfer,3.27,USD
SYNTHETIC-001,2024-10-12,Other,3.53,USD
SYNTHETIC-001,2024-10-13,Amazon Elastic Compute Cloud - Compute,21.71,USD
SYNTHETIC-001,2024-10-13,Amazon Relational Database Service,13.88,USD
SYNTHETIC-001,2024-10-13,Amazon Simple Storage Service,3.5,USD
SYNTHETIC-001,2024-10-13,AWS Lambda,0.32,USD
SYNTHETIC-001,2024-10-13,Amazon Elastic Block Store,2.24,USD
SYNTHETIC-001,2024-10-13,Data Transfer,2.32,USD
SYNTHETIC-001,2024-10-13,Other,2.81,USD
SYNTHETIC-001,2024-10-14,Amazon Elastic Compute Cloud - Compute,52.69,USD
SYNTHETIC-001,2024-10-14,Amazon Relational Database Service,15.94,USD
SYNTHETIC-001,2024-10-14,Amazon Simple Storage Service,2.86,USD
SYNTHETIC-001,2024-10-14,AWS Lambda,2.95,USD
SYNTHETIC-001,2024-10-14,Amazon Elastic Block Store,2.16,USD
SYNTHETIC-001,2024-10-14,Data Transfer,5.7,USD
SYNTHETIC-001,2024-10-14,Other,3.01,USD
SYNTHETIC-001,2024-10-15,Amazon Elastic Compute Cloud - Compute,51.72,USD
SYNTHETIC-001,2024-10-15,Amazon Relational Database Service,17.6,USD
SYNTHETIC-001,2024-10-15,Amazon Simple Storage Service,2.94,USD
SYNTHETIC-001,2024-10-15,AWS Lambda,1.91,USD
SYNTHETIC-001,2024-10-15,Amazon Elastic Block Store,2.18,USD
SYNTHETIC-001,2024-10-15,Data Transfer,6.52,USD
SYNTHETIC-001,2024-10-15,Other,3.25,USD
SYNTHETIC-001,2024-10-16,Amazon Elastic Compute Cloud - Compute,47.55,USD
SYNTHETIC-001,2024-10-16,Amazon Relational Database Service,16.09,USD
SYNTHETIC-001,2024-10-16,Amazon Simple Storage Service,3.03,USD
SYNTHETIC-001,2024-10-16,AWS Lambda,2.22,USD
SYNTHETIC-001,2024-10-16,Amazon Elastic Block Store,2.14,USD
SYNTHETIC-001,2024-10-16,Data Transfer,5.35,USD
SYNTHETIC-001,2024-10-16,Other,3.22,USD
SYNTHETIC-001,2024-10-17,Amazon Elastic Compute Cloud - Compute,43.26,USD
SYNTHETIC-001,2024-10-17,Amazon Relational Database Service,16.87,USD
SYNTHETIC-001,2024-10-17,Amazon Simple Storage Service,4.01,USD
SYNTHETIC-001,2024-10-17,AWS Lambda,1.5,USD
SYNTHETIC-001,2024-10-17,Amazon Elastic Block Store,2.14,USD
SYNTHETIC-001,2024-10-17,Data Transfer,7.19,USD
SYNTHETIC-001,2024-10-17,Other,2.89,USD
SYNTHETIC-001,2024-10-18,Amazon Elastic Compute Cloud - Compute,50.97,USD
SYNTHETIC-001,2024-10-18,Amazon Relational Database Service,16.01,USD
SYNTHETIC-001,2024-10-18,Amazon Simple Storage Service,3.21,USD
SYNTHETIC-001,2024-10-18,AWS Lambda,1.66,USD
SYNTHETIC-001,2024-10-18,Amazon Elastic Block Store,2.19,USD
SYNTHETIC-001,2024-10-18,Data Transfer,5.19,USD
SYNTHETIC-001,2024-10-18,Other,2.2,USD
SYNTHETIC-001,2024-10-19,Amazon Elastic Compute Cloud - Compute,24.94,USD
SYNTHETIC-001,2024-10-19,Amazon Relational Database Service,14.9,USD
SYNTHETIC-001,2024-10-19,Amazon Simple Storage Service,2.67,USD
SYNTHETIC-001,2024-10-19,AWS Lambda,0.34,USD
SYNTHETIC-001,2024-10-19,Amazon Elastic Block Store,2.17,USD
SYNTHETIC-001,2024-10-19,Data Transfer,3.03,USD
SYNTHETIC-001,2024-10-19,Other,3.04,USD
SYNTHETIC-001,2024-10-20,Amazon Elastic Compute Cloud - Compute,26.96,USD
