account_id,region,db_instance_id,timestamp,cpu_util_avg,free_storage_avg,free_mem_avg,db_conns_avg,read_iops_avg,write_iops_avg,read_latency_avg,write_latency_avg,queue_depth_avg,net_rx_avg,net_tx_avg,period_seconds
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-05-31T15:00:00+00:00,16.236249,79710909853.99,11607423914.69,44.14,58.9749,24.9377,0.002951,0.002714,0.4858,460033.68,932442.98,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-05-31T16:00:00+00:00,13.825897,79597988665.43,11456245912.12,31.48,33.1449,14.6194,0.00169,0.003793,0.5037,632873.12,559814.14,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-05-31T17:00:00+00:00,12.548976,79589762946.81,11606228359.41,37.87,45.6006,19.6333,0.003819,0.004283,0.4019,359470.64,604257.55,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-05-31T18:00:00+00:00,21.392454,79686097201.68,11353712771.43,32.03,29.0245,31.9653,0.003273,0.004271,0.3475,479263.9,526677.65,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-05-31T19:00:00+00:00,19.548335,79710542865.77,10690772029.38,35.8,35.7468,18.5818,0.001297,0.0052,0.4772,397818.92,563378.84,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-05-31T20:00:00+00:00,16.089878,79593603007.11,12004220954.35,24.97,37.2922,33.4785,0.002634,0.000923,0.5745,376946.07,940124.57,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-05-31T21:00:00+00:00,13.563864,79635489302.79,12046742668.6,50.22,57.4899,18.8572,0.001354,0.004069,0.3225,622811.21,844128.41,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-05-31T22:00:00+00:00,13.49681,79733969201.93,12172292937.16,38.63,38.9838,34.6052,0.001327,0.002226,0.3227,398009.88,756520.9,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-05-31T23:00:00+00:00,19.132995,79722989254.53,13252782925.48,48.78,38.1904,28.9048,0.001983,0.001723,0.5142,332299.74,759911.41,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T00:00:00+00:00,16.805978,79517165090.95,12449771924.69,46.75,61.0388,18.9547,0.001891,0.003508,0.895,452540.42,629339.17,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T01:00:00+00:00,14.820504,79749291805.84,12700948154.93,37.42,50.1266,42.8784,0.002463,0.002297,0.396,476389.58,1109425.7,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T02:00:00+00:00,11.564004,79679817115.45,12038353221.61,64.46,56.3788,26.1806,0.001962,0.002896,0.5375,515358.56,529687.84,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T03:00:00+00:00,15.788944,79667624116.08,12113037340.7,35.53,15.6872,18.3376,0.0017,0.002554,0.6699,404881.2,612144.46,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T04:00:00+00:00,21.212187,79700433108.23,11232681589.21,53.03,57.8784,20.6492,0.00101,0.003728,0.4052,382582.26,653491.11,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T05:00:00+00:00,12.39971,79656566436.55,12458770731.3,43.14,50.3582,23.2561,0.002297,0.003984,0.1799,316918.71,748840.22,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T06:00:00+00:00,17.093966,79565169616.35,12529285783.67,44.14,36.8925,39.9386,0.001237,0.001025,0.1885,393961.2,744601.3,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T07:00:00+00:00,20.099195,79587186086.46,12388454489.8,46.51,33.7429,44.6377,0.003254,0.002878,0.6157,421451.83,701544.87,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T08:00:00+00:00,16.221655,79666544354.43,11197838500.86,46.49,46.2984,35.662,0.002881,0.003265,0.5081,389117.69,430099.0,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T09:00:00+00:00,19.239478,79721583191.28,12436704926.76,36.98,30.605,26.0653,0.002417,0.002733,0.5907,493036.83,485667.89,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T10:00:00+00:00,14.94699,79620659102.66,13138642458.69,44.78,60.4798,20.3906,0.001138,0.002803,0.5341,487819.66,682708.21,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T11:00:00+00:00,23.063745,79681361553.25,11602119999.55,69.89,56.3115,25.2276,0.002157,0.003125,0.0828,393872.11,834929.09,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T12:00:00+00:00,19.459916,79689999873.98,12177351944.25,66.6,41.0739,24.3722,0.001783,0.002553,1.0519,429689.2,721107.04,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T13:00:00+00:00,23.151915,79602328795.74,13129683244.56,45.53,39.8135,31.8646,0.002187,0.003724,0.3322,416118.36,1134714.15,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T14:00:00+00:00,19.903799,79594239876.77,11827111882.18,46.64,33.8986,34.328,0.002246,0.00137,0.2985,451088.88,645096.72,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T15:00:00+00:00,18.401775,79550108256.54,11570544606.06,51.68,37.9348,16.5094,0.001465,0.002984,0.4715,439382.55,632574.56,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T16:00:00+00:00,20.223248,79681801625.39,11177140156.88,69.07,60.7592,27.0324,0.002236,0.003177,0.6881,426138.25,606957.69,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T17:00:00+00:00,18.014749,79522129111.91,10022538483.48,39.84,57.4395,7.5614,0.001226,0.002273,0.5354,551464.74,801108.66,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T18:00:00+00:00,17.352196,79660067421.49,12514529735.57,46.55,37.5157,10.315,0.003486,0.0009,0.7918,450542.59,845289.24,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T19:00:00+00:00,19.925031,79667035516.32,12324045197.81,31.99,51.5656,9.6338,0.002829,0.001245,0.3029,510818.98,1057553.19,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T20:00:00+00:00,20.303061,79469574460.78,12163587980.22,33.61,45.8786,45.181,0.002336,0.00275,0.1373,317314.51,689484.32,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T21:00:00+00:00,20.174487,79650380657.09,11458556940.0,50.35,29.5756,25.2742,0.003052,0.002083,0.4024,489327.0,305590.39,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T22:00:00+00:00,18.52781,79654143144.4,10925277695.9,43.45,18.954,41.7157,0.002081,0.001755,0.0488,634944.34,731889.45,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-01T23:00:00+00:00,24.970579,79507264104.75,12180868922.1,46.69,40.4792,14.0267,0.002069,0.002699,0.6998,408237.9,709173.91,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T00:00:00+00:00,18.499796,79735022070.94,12378882733.5,48.88,25.9066,47.5591,0.000915,0.003121,0.1811,554296.37,551572.41,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T01:00:00+00:00,11.874449,79586123765.72,12383432841.53,47.69,12.3011,10.0723,0.002031,0.004428,0.5859,318516.52,373750.68,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T02:00:00+00:00,15.402488,79540589787.33,12591768200.46,47.27,20.7424,24.4093,0.001598,0.002383,0.6799,480693.54,930431.23,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T03:00:00+00:00,16.948047,79730650061.23,10547696118.35,24.5,32.5762,20.2363,0.001683,0.003476,0.5095,538459.97,674035.07,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T04:00:00+00:00,15.715348,79540287146.91,12438841256.96,51.38,57.2985,11.6875,0.002238,0.003445,0.5803,421789.41,964808.03,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T05:00:00+00:00,20.839976,79629771177.12,11511126656.29,6.1,63.2279,26.4023,0.00234,0.003489,0.4543,477397.26,589268.75,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T06:00:00+00:00,23.513273,79767710029.65,12506166599.41,31.94,14.6608,38.8298,0.001707,0.001908,0.4818,550997.2,813185.05,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T07:00:00+00:00,20.101369,79770814959.51,12069349875.6,39.69,51.7724,22.5048,0.002422,0.005125,0.4952,491219.05,541012.31,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T08:00:00+00:00,12.865334,79678894660.46,10913391225.88,51.48,49.3443,37.796,0.000393,0.003831,0.7199,418168.3,642159.26,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T09:00:00+00:00,21.419494,79688207502.03,13489883128.54,53.17,71.9907,33.539,0.00114,0.002947,0.4657,547187.83,783930.5,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T10:00:00+00:00,25.958424,79680078996.61,11847555641.06,86.03,47.0296,17.9341,0.001721,0.002693,0.3664,776903.04,1040251.84,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T11:00:00+00:00,27.646997,79481582763.81,13009451765.28,35.27,68.2133,26.6635,0.002379,0.003148,0.8603,580462.97,819600.72,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T12:00:00+00:00,23.061088,79530462129.35,12587536138.76,53.36,69.9176,48.3784,0.000969,0.003716,0.4657,562010.08,970906.19,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T13:00:00+00:00,19.727949,79493292815.74,11905794839.53,53.17,74.9943,31.5284,0.001178,0.002976,0.4003,725552.54,930207.86,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T14:00:00+00:00,26.101205,79571660478.09,12136263505.12,57.68,59.9629,43.1013,0.002094,0.003045,0.6772,482297.09,1159072.21,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T15:00:00+00:00,21.788614,79642637806.01,12463274621.37,70.57,64.377,45.4581,0.001755,0.00324,0.6596,731355.92,1163720.11,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T16:00:00+00:00,29.677158,79632769844.28,10510033368.31,28.62,44.3259,37.4004,0.000545,0.003368,0.9,510105.56,809194.78,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T17:00:00+00:00,24.032222,79587833158.46,12166489051.64,69.12,45.1919,48.2925,0.003063,0.00297,0.8811,451564.42,1033882.01,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T18:00:00+00:00,18.548944,79598895314.15,11868567626.02,59.56,73.5404,32.7629,0.002343,0.002974,0.7134,610287.48,963293.87,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T19:00:00+00:00,27.55562,79575174461.35,12084997082.42,23.73,42.6415,8.7626,0.003877,0.004218,0.1041,528275.67,899077.55,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T20:00:00+00:00,14.474648,79682052704.27,11681786013.53,30.23,35.5551,44.9043,0.002308,0.004305,0.6095,410048.2,435584.54,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T21:00:00+00:00,15.491102,79602298156.15,11736576985.62,30.12,33.6798,18.7222,0.001941,0.004287,0.4777,459541.74,647082.24,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T22:00:00+00:00,19.863733,79666532954.67,11859190341.52,41.32,62.139,29.739,0.002036,0.003406,0.5828,452075.68,610934.65,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-02T23:00:00+00:00,17.529736,79700720785.74,12162506652.14,18.93,57.5834,24.134,0.001539,0.004019,0.6306,417508.02,433083.78,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T00:00:00+00:00,10.632108,79548912566.35,11643645315.85,22.18,65.4687,21.0941,0.002746,0.001278,0.3829,474352.66,664369.69,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T01:00:00+00:00,16.440508,79833131052.74,12869970670.82,63.88,35.0838,35.6466,0.001556,0.003936,0.0057,404986.54,582907.6,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T02:00:00+00:00,11.012464,79521823979.04,12407947282.23,49.27,60.5499,22.233,0.001859,0.004452,0.128,495358.26,737730.61,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T03:00:00+00:00,25.794181,79587643781.74,11528165625.11,42.53,32.2301,33.8701,0.002547,0.002054,0.2387,489666.17,688830.22,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T04:00:00+00:00,21.468255,79645927692.07,12656534701.28,46.48,48.7311,22.413,0.002334,0.003531,0.0487,414628.04,931655.65,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T05:00:00+00:00,21.950671,79742254884.05,10980561795.16,45.41,45.256,34.1838,0.002024,0.003465,0.3703,463172.59,962088.91,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T06:00:00+00:00,10.061724,79587040097.87,10940531602.19,50.78,22.0063,36.1654,0.00294,0.002289,0.2124,486264.74,688038.51,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T07:00:00+00:00,21.862207,79592225810.24,11939053650.15,37.79,34.8892,25.5542,0.000641,0.002858,0.9388,327169.82,549678.94,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T08:00:00+00:00,14.802624,79662672495.95,12869688350.03,53.35,14.1157,33.2675,0.002786,0.00293,0.3701,420411.8,882194.49,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T09:00:00+00:00,25.917082,79599961634.36,10940894980.16,60.63,63.3039,26.2184,0.001983,0.003453,0.1337,638427.26,1026030.12,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T10:00:00+00:00,28.907872,79625618346.94,12344525240.05,52.54,59.3188,26.7624,0.001212,0.002856,0.4703,561659.46,1006753.81,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T11:00:00+00:00,22.275958,79655934345.66,12081810556.44,66.6,24.9415,42.4806,0.003413,0.002123,0.3145,636298.92,837599.83,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T12:00:00+00:00,26.33668,79411307077.91,12132721587.66,52.32,73.5349,29.5474,0.001053,0.003352,0.548,546464.15,977655.01,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T13:00:00+00:00,28.443039,79712411764.19,12561811588.74,49.89,76.5317,46.6504,0.001234,0.001983,0.7022,516548.14,1108495.08,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T14:00:00+00:00,14.331806,79485916671.76,11571017529.14,63.98,57.5401,43.7665,0.002596,0.003573,0.3628,662178.21,1023298.08,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T15:00:00+00:00,28.137618,79537236884.09,11670824573.6,23.38,85.7566,26.4556,0.002567,0.004081,0.4906,605753.77,934737.68,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T16:00:00+00:00,23.469794,79621613123.49,11849628751.08,48.09,76.3552,23.5154,0.002057,0.002275,0.5045,677563.33,1066964.03,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T17:00:00+00:00,23.53584,79435611010.55,11967662543.12,39.16,61.1997,30.2613,0.000539,0.002734,0.67,854619.01,574468.15,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T18:00:00+00:00,30.075131,79544223830.22,12367213391.69,58.72,48.6435,49.0132,0.001856,0.00218,0.5275,463035.4,1074618.55,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T19:00:00+00:00,17.283197,79522583848.04,12449443366.33,33.2,66.3197,30.1779,0.001064,0.00233,0.3787,478560.47,328928.62,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T20:00:00+00:00,20.719629,79611770872.32,11868695873.64,11.56,29.9881,39.967,0.001316,0.00309,0.3288,570342.51,815606.14,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T21:00:00+00:00,14.29454,79512797393.2,12023896317.87,41.72,27.4414,23.0869,0.001984,0.00299,0.7237,426108.11,610883.49,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T22:00:00+00:00,27.21061,79472836015.2,12129867147.89,47.92,16.5399,22.2639,0.001484,0.004037,0.3646,429067.29,556380.64,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-03T23:00:00+00:00,13.247109,79635819951.7,11467985232.86,34.28,36.9849,20.995,0.001419,0.002577,0.7083,577406.06,696095.75,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T00:00:00+00:00,22.647064,79580558562.86,12193785612.22,29.85,47.1351,20.4333,0.001916,0.003508,0.4776,463727.76,645680.71,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T01:00:00+00:00,12.854804,79601920884.49,12579313475.37,52.52,40.5122,28.1306,0.00121,0.001952,0.6252,561498.26,659087.57,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T02:00:00+00:00,11.537106,79646805052.76,12189364430.5,51.75,43.1407,24.032,0.001866,0.002741,0.5584,481352.65,853932.68,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T03:00:00+00:00,15.977695,79485444483.28,12539445213.45,17.17,39.715,33.4087,0.001873,0.00233,0.4181,491654.84,387633.12,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T04:00:00+00:00,18.149526,79601925621.52,12267601686.77,36.72,25.2324,15.5621,0.002102,0.004471,0.4357,552797.09,583868.87,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T05:00:00+00:00,16.5036,79486194382.79,12463009281.53,37.6,58.4044,15.8825,0.00363,0.002541,0.5576,412952.5,881355.76,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T06:00:00+00:00,18.986914,79520493124.24,10991849869.84,59.77,29.9977,45.9497,0.002628,0.004413,0.5365,348638.73,626935.99,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T07:00:00+00:00,16.829025,79531120871.25,11716217406.24,34.32,83.8614,38.5933,0.001966,0.001978,0.3964,439975.69,965767.2,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T08:00:00+00:00,16.059769,79533145480.41,12716473518.12,41.07,62.9105,28.5885,0.002132,0.003407,0.6732,441137.24,956517.47,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T09:00:00+00:00,21.770164,79576814657.99,11463087732.3,68.68,46.6013,35.3891,0.002383,0.003591,0.6607,687182.18,1243973.3,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T10:00:00+00:00,19.469488,79614925003.88,12191148456.89,49.11,61.9349,21.1141,0.000751,0.003567,0.5679,607687.26,684165.49,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T11:00:00+00:00,28.777691,79603822898.45,11532716842.33,42.85,37.6383,35.2325,0.001823,0.001613,0.4813,731326.63,600642.92,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T12:00:00+00:00,24.195625,79538172478.16,12329709857.29,30.38,52.339,42.5181,0.003269,0.002641,0.3683,607372.36,735162.29,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T13:00:00+00:00,28.592197,79606931540.32,11593826900.48,61.45,27.2201,27.517,0.002446,0.002568,0.5713,781355.18,947654.66,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T14:00:00+00:00,26.09874,79464600621.34,12048958340.57,71.87,56.7857,36.8622,0.001817,0.002314,0.6122,747371.48,872946.62,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T15:00:00+00:00,26.511243,79606289681.96,12911888593.6,45.95,31.0951,52.1884,0.002561,0.003048,0.6102,659844.88,992995.54,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T16:00:00+00:00,29.498494,79568636435.38,11633644608.19,57.75,69.9883,16.7546,0.001462,0.002258,0.6181,577075.07,1330883.91,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T17:00:00+00:00,23.531022,79491768302.25,11390702732.59,56.28,67.8656,43.2921,0.00261,0.003067,0.5282,675111.0,910019.59,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T18:00:00+00:00,28.578981,79635863824.18,11200465521.4,41.8,63.3304,43.907,0.002071,0.002652,0.7137,578279.02,821151.15,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T19:00:00+00:00,19.851458,79600130328.5,11779792522.27,56.27,24.4007,26.3017,0.002129,0.00216,0.3495,503045.39,741829.08,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T20:00:00+00:00,18.469677,79553253667.14,11367902876.91,46.19,50.7314,15.5015,0.001199,0.003603,0.1683,599000.0,898731.72,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T21:00:00+00:00,11.532204,79597972937.9,12309019634.96,23.64,58.5198,16.2375,0.001271,0.004634,0.424,509038.45,602265.97,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T22:00:00+00:00,18.25768,79618669962.09,11371127531.93,57.18,76.793,24.4903,0.002232,0.004309,0.6545,403633.48,867833.94,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-04T23:00:00+00:00,11.097214,79664117976.4,11521550394.47,42.55,73.4579,34.6077,0.003329,0.002243,0.2692,415481.1,736556.6,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T00:00:00+00:00,27.414324,79522616181.63,12146947476.73,55.42,24.0347,22.2755,0.000385,0.002339,0.3945,622106.26,672016.42,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T01:00:00+00:00,15.939101,79371807623.96,11893212633.16,49.13,52.921,19.8857,0.003872,0.000978,0.4791,529499.71,571567.8,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T02:00:00+00:00,16.117324,79491560080.6,11732459199.31,45.8,66.1231,42.6298,0.002666,0.003003,0.4953,698116.25,706350.31,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T03:00:00+00:00,17.124477,79542875060.05,12256391611.76,39.8,55.9024,28.303,0.001301,0.001657,0.5214,395092.43,1048511.37,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T04:00:00+00:00,17.3926,79531024630.94,12402535353.36,45.57,28.6308,15.0243,0.001457,0.002476,0.3605,413586.69,421576.94,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T05:00:00+00:00,13.55434,79531629800.42,11436044618.89,38.59,59.6999,28.4556,0.001261,0.005489,0.3257,406734.07,703956.17,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T06:00:00+00:00,14.32817,79573712038.46,12847930481.96,33.74,42.2284,27.8044,0.0001,0.002225,0.5092,414066.15,447446.28,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T07:00:00+00:00,16.502562,79444236797.47,12728368699.39,32.11,51.9989,22.265,0.00206,0.003814,0.3912,507894.93,563443.18,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T08:00:00+00:00,18.609993,79624239550.38,12145956445.17,41.57,19.4697,33.7812,0.004442,0.003721,0.5097,555183.95,915188.52,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T09:00:00+00:00,27.252529,79568709926.2,11211414091.41,59.29,63.8878,45.4617,0.002097,0.002209,0.6241,496147.36,836202.35,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T10:00:00+00:00,27.900129,79322735232.18,11972231770.75,49.45,67.0067,56.4742,0.002456,0.003675,0.7502,440970.19,1143252.42,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T11:00:00+00:00,24.802474,79462730687.96,13351939148.36,54.97,38.8524,31.9795,0.001984,0.003979,0.543,668737.6,801821.01,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T12:00:00+00:00,24.39354,79514536208.33,10806474148.06,64.29,45.8353,23.3382,0.002322,0.003388,0.668,617615.7,1159885.35,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T13:00:00+00:00,17.128772,79563118144.3,12400036158.68,23.43,57.6587,23.4067,0.00124,0.002665,0.6998,734540.07,571386.29,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T14:00:00+00:00,14.621513,79684005462.19,11625740250.07,51.87,75.0402,42.6087,0.001106,0.002963,0.6018,618457.28,1116984.2,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T15:00:00+00:00,20.188101,79581423491.17,10882082344.02,39.0,65.4851,50.1778,0.00261,0.001899,0.7514,597533.52,1226733.45,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T16:00:00+00:00,22.971392,79615973907.4,10167697364.93,50.29,56.764,26.7987,0.000569,0.003259,0.5326,713849.7,661293.52,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T17:00:00+00:00,26.377629,79397111783.41,11110863215.47,70.1,46.7587,28.2457,0.001394,0.005477,0.5234,598379.09,1279760.77,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T18:00:00+00:00,14.68599,79466652765.91,11887770662.49,71.82,79.2194,44.4957,0.002049,0.001097,0.6209,541310.89,862778.04,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T19:00:00+00:00,21.076342,79762155065.02,11876390172.24,22.74,53.0915,31.1093,0.001783,0.001896,0.3237,417054.33,1029891.29,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T20:00:00+00:00,18.237052,79523308006.92,11408098731.03,51.29,43.4431,16.296,0.002903,0.002951,0.5162,508342.37,870574.48,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T21:00:00+00:00,17.599029,79587809563.18,12784148637.54,57.91,25.2928,26.9827,0.002945,0.005517,0.4972,439357.54,384459.9,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T22:00:00+00:00,19.56737,79609169020.74,12808911162.36,47.01,71.3089,34.0276,0.003142,0.00457,0.4444,508547.44,129420.18,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-05T23:00:00+00:00,17.857607,79478780916.38,11470557311.54,34.08,59.1217,29.0576,0.000434,0.002684,0.3317,508679.94,743275.32,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-06T00:00:00+00:00,19.262655,79462776154.65,10912502010.73,28.45,40.6207,29.4888,0.003409,0.001557,0.1969,678023.11,569180.35,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-06T01:00:00+00:00,21.54825,79450506039.24,11705131974.7,32.98,43.8701,27.6176,0.001831,0.002755,0.2344,489470.38,1155707.84,3600
SYNTHETIC-001,us-east-1,prod-postgres-primary,2025-06-06T02:00:00+00:00,16.786782,79437555062.36,12685926145.87,46.17,21.2254,23.5213,0.002595,0.002136,0.3541,478829.68,637621.54,3600
