account_id,region,instance_id,timestamp,cpu_avg,cpu_max,network_in_avg,network_out_avg,disk_read_ops_avg,disk_write_ops_avg,disk_read_bytes_avg,disk_write_bytes_avg,status_check_failed_max,memory_used_percent_avg,period_seconds
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-11T20:00:00+00:00,4.05,18.09,1040466.29,0.0,14.9,0.68,40099.2,136284.87,0,49.94,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-11T21:00:00+00:00,1.0,9.5,0.0,5473108.59,0.0,10.36,0.0,0.0,0,45.17,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-11T22:00:00+00:00,3.06,10.07,1324383.91,0.0,0.0,0.0,0.0,8643.23,0,44.91,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-11T23:00:00+00:00,1.0,10.32,150582.79,0.0,0.0,0.0,41539.69,0.0,0,41.09,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T00:00:00+00:00,1.41,4.67,323691.82,20601.1,21.47,2.71,7852.29,54031.6,0,61.9,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T01:00:00+00:00,7.88,22.0,1745391.89,342862.48,0.0,21.46,279477.98,6385.8,0,37.81,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T02:00:00+00:00,6.56,13.99,958259.69,322969.29,6.93,0.0,192023.17,161903.12,0,44.2,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T03:00:00+00:00,5.87,12.02,980234.48,5024461.03,0.0,12.76,86413.1,0.0,0,62.98,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T04:00:00+00:00,15.35,19.39,3003058.68,3150960.81,22.48,6.29,127807.11,301032.0,0,44.69,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T05:00:00+00:00,8.18,15.23,1553303.54,0.0,5.9,0.0,265621.75,0.0,0,35.57,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T06:00:00+00:00,2.83,10.28,12145.69,2710227.42,2.5,0.0,77157.48,0.0,0,64.28,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T07:00:00+00:00,12.93,18.0,2981455.78,2208571.99,23.2,8.92,242902.08,137373.94,0,43.88,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T08:00:00+00:00,15.96,28.27,3246399.24,1078725.29,22.4,3.4,342208.14,157857.38,0,45.03,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T09:00:00+00:00,19.05,23.63,3962184.1,7191664.3,40.21,6.63,298888.4,210765.08,0,39.12,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T10:00:00+00:00,22.19,31.63,5198108.1,3534410.57,37.46,20.94,354455.17,196311.08,0,51.31,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T11:00:00+00:00,30.12,36.25,5071343.82,5476911.67,54.96,24.67,439662.88,342243.8,0,41.74,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T12:00:00+00:00,30.77,39.61,4155145.6,9202103.34,60.78,40.11,730485.34,256328.78,0,38.06,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T13:00:00+00:00,36.86,44.56,5352598.69,10798942.32,88.68,37.7,706683.21,494738.99,0,65.03,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T14:00:00+00:00,35.86,45.13,5188172.55,9612428.56,55.3,20.78,437363.29,393002.61,0,48.6,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T15:00:00+00:00,29.35,40.14,3781685.07,8341204.59,44.76,30.21,579019.99,354087.36,0,50.66,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T16:00:00+00:00,32.03,41.39,6472862.96,6420756.35,52.32,29.22,568845.66,281522.78,0,43.73,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T17:00:00+00:00,30.67,40.14,5109200.23,5950412.34,57.86,24.86,515020.31,200726.81,0,55.33,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T18:00:00+00:00,22.25,25.94,4537394.95,3430516.28,30.93,23.61,194634.5,90129.87,0,38.43,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T19:00:00+00:00,14.01,18.73,2857432.14,5235760.65,41.44,13.83,248935.88,138109.56,0,47.56,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T20:00:00+00:00,16.39,24.0,3649874.92,5409393.21,42.42,16.6,212009.9,128056.4,0,44.15,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T21:00:00+00:00,8.21,14.27,228495.7,2877253.86,17.22,0.0,71425.12,228115.11,0,50.04,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T22:00:00+00:00,11.59,17.91,2218949.22,3061646.83,11.35,7.64,146041.32,0.0,0,34.41,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-12T23:00:00+00:00,8.3,15.54,1082415.2,0.0,21.85,24.94,241072.89,173442.78,0,50.01,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T00:00:00+00:00,8.93,12.36,573806.72,3761444.86,21.19,5.23,201433.74,33784.38,0,39.96,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T01:00:00+00:00,9.71,14.87,1386389.0,1894001.02,17.93,0.0,86056.39,0.0,0,45.09,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T02:00:00+00:00,9.81,15.2,1123502.03,1202806.31,8.81,25.81,170306.23,114080.08,0,28.11,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T03:00:00+00:00,1.87,5.09,0.0,764782.83,4.32,6.67,0.0,0.0,0,44.2,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T04:00:00+00:00,4.73,9.29,897360.75,0.0,9.81,9.08,85341.24,104958.22,0,27.62,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T05:00:00+00:00,5.95,13.41,127313.59,0.0,8.65,5.81,45696.97,206985.91,0,47.29,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T06:00:00+00:00,6.84,17.04,1545576.54,0.0,32.93,10.26,169997.2,88294.97,0,53.97,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T07:00:00+00:00,6.62,15.63,2137471.34,4766493.16,0.0,0.0,127085.51,105032.99,0,46.18,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T08:00:00+00:00,19.79,32.05,2923323.19,4825531.27,27.5,4.44,388306.99,267161.0,0,38.64,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T09:00:00+00:00,21.35,26.83,3071141.07,6679665.1,40.76,29.95,461226.24,199755.51,0,67.74,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T10:00:00+00:00,33.42,39.72,5696598.79,4940373.34,55.97,46.81,835130.45,324497.72,0,47.68,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T11:00:00+00:00,32.12,45.02,4370359.0,13876359.43,50.36,22.76,503807.21,256431.6,0,48.35,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T12:00:00+00:00,26.22,29.92,5033968.94,9957667.99,50.51,37.59,376433.23,293735.22,0,27.17,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T13:00:00+00:00,33.6,38.53,6077232.54,5811845.66,52.1,31.59,517092.49,394000.47,0,43.27,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T14:00:00+00:00,35.35,40.8,6956491.11,11705135.04,55.83,58.15,512518.89,434075.75,0,37.39,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T15:00:00+00:00,35.71,42.18,4939928.55,9261460.74,78.19,29.2,635353.27,383938.71,0,44.66,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T16:00:00+00:00,23.94,31.08,4001616.28,8591691.35,42.22,24.46,436254.1,160397.53,0,57.46,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T17:00:00+00:00,23.69,28.5,5240629.65,6812017.72,37.12,27.0,457431.74,227432.83,0,52.38,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T18:00:00+00:00,17.55,21.86,3725269.68,5923590.21,6.84,16.54,171096.31,278361.74,0,41.87,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T19:00:00+00:00,22.11,31.2,4075642.78,5911881.2,64.49,31.53,479888.43,383324.62,0,47.27,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T20:00:00+00:00,14.65,18.72,2769483.32,0.0,24.44,16.46,228581.62,24027.4,0,43.8,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T21:00:00+00:00,6.63,18.5,847649.8,0.0,8.98,13.79,128107.81,0.0,0,39.57,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T22:00:00+00:00,9.0,14.19,240433.86,2264804.5,1.66,16.59,257110.58,9745.01,0,39.27,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-13T23:00:00+00:00,7.52,10.68,1510181.08,2931438.77,16.93,19.95,131369.74,0.0,0,32.13,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T00:00:00+00:00,13.73,19.27,2494785.66,4559356.23,24.49,17.2,191574.49,221715.73,0,40.8,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T01:00:00+00:00,3.84,15.29,402275.29,3559005.12,1.83,0.0,92482.81,0.0,0,57.39,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T02:00:00+00:00,9.76,19.12,1452771.93,1092123.98,4.66,9.31,244489.94,91063.42,0,40.87,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T03:00:00+00:00,1.0,7.33,718471.43,0.0,14.49,0.0,36038.65,0.0,0,35.59,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T04:00:00+00:00,8.54,14.53,590302.17,0.0,27.26,8.59,252990.27,135015.39,0,53.85,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T05:00:00+00:00,6.03,15.89,1767692.88,1868397.49,5.39,11.97,131313.06,111415.08,0,36.82,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T06:00:00+00:00,13.42,16.44,3321536.84,5515173.31,29.23,12.53,294623.59,223062.84,0,49.85,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T07:00:00+00:00,15.71,22.27,2092628.84,7217312.43,9.37,15.99,221237.54,105828.66,0,47.44,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T08:00:00+00:00,16.06,29.82,1324561.23,2380130.62,16.31,17.65,369121.08,202680.55,0,56.78,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T09:00:00+00:00,19.1,25.4,2879796.7,5549481.58,42.92,5.56,517434.19,179380.48,0,32.15,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T10:00:00+00:00,25.58,29.09,3570257.29,2725547.43,43.6,19.81,491447.33,170329.01,0,63.09,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T11:00:00+00:00,31.8,35.78,5923123.42,4836975.33,48.03,46.06,497986.73,312973.93,0,41.27,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T12:00:00+00:00,37.13,41.35,4936498.03,15058963.58,48.13,36.35,534653.9,315171.91,0,36.52,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T13:00:00+00:00,32.11,40.03,3449680.44,11084281.83,64.4,36.18,547783.71,343231.14,0,56.39,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T14:00:00+00:00,28.89,35.53,4068828.05,9355495.04,42.01,34.54,326651.47,153494.13,0,44.1,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T15:00:00+00:00,38.02,43.71,6865781.13,11859054.29,59.4,42.91,575699.37,355078.81,0,43.48,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T16:00:00+00:00,28.09,31.42,4427108.57,6075336.7,45.41,29.33,358180.24,314296.51,0,41.05,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T17:00:00+00:00,25.69,32.02,5332162.07,8762898.09,32.32,29.89,572793.82,181045.7,0,38.05,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T18:00:00+00:00,24.57,34.11,3317487.06,4522669.53,48.42,19.03,381039.66,185834.06,0,54.19,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T19:00:00+00:00,14.99,25.03,1051540.97,5384652.6,32.64,24.98,123736.0,131403.03,0,64.42,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T20:00:00+00:00,13.94,19.76,2302323.61,4777234.88,28.37,9.02,173829.8,115683.2,0,39.16,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T21:00:00+00:00,7.68,19.72,873075.39,1347513.65,9.61,7.04,171475.98,39584.66,0,54.11,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T22:00:00+00:00,12.09,16.05,1348765.38,5393853.07,18.53,2.15,303606.45,62793.72,0,51.95,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-14T23:00:00+00:00,1.0,5.84,1326635.27,276928.13,7.65,0.0,51437.19,10300.18,0,46.95,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T00:00:00+00:00,15.14,24.66,3315326.68,5646571.62,16.14,11.37,99075.16,49833.17,0,37.91,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T01:00:00+00:00,6.9,16.02,1110829.81,1531940.98,0.16,19.1,0.0,158385.99,0,26.97,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T02:00:00+00:00,5.5,14.49,262211.95,5086975.58,5.7,0.0,140430.25,26540.25,0,46.21,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T03:00:00+00:00,2.8,10.13,0.0,2343532.95,2.4,0.0,62848.61,34358.36,0,49.59,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T04:00:00+00:00,5.31,8.7,1306678.63,0.0,17.71,5.44,0.0,0.0,0,44.2,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T05:00:00+00:00,6.07,12.85,724914.75,2224759.79,1.63,5.89,232720.26,48849.74,0,40.58,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T06:00:00+00:00,6.98,10.07,2572648.1,0.0,11.13,0.0,75291.11,90821.55,0,32.36,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T07:00:00+00:00,13.44,17.9,2371138.09,4261916.53,12.65,15.76,163999.18,191522.35,0,26.51,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T08:00:00+00:00,18.99,22.48,4514432.05,5237594.08,33.53,21.99,441808.72,159348.45,0,33.78,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T09:00:00+00:00,16.42,22.74,2959873.66,3865981.73,21.51,17.87,294638.99,202586.38,0,36.13,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T10:00:00+00:00,21.82,29.39,2285537.81,3012814.8,52.06,3.68,410637.14,290759.86,0,52.9,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T11:00:00+00:00,30.97,40.57,6945066.4,7654204.57,56.09,41.18,429970.74,290107.37,0,39.99,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T12:00:00+00:00,33.61,46.1,7038293.65,10030259.8,61.92,14.7,456152.76,455337.53,0,43.58,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T13:00:00+00:00,27.97,32.07,5340824.77,8521651.43,45.11,37.05,395965.47,322907.12,0,46.08,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T14:00:00+00:00,34.53,39.43,5411407.61,9272506.83,54.62,40.39,521901.47,470763.28,0,40.35,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T15:00:00+00:00,36.22,44.04,6202528.83,9812186.63,53.08,32.08,625645.03,358589.15,0,54.46,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T16:00:00+00:00,28.41,33.38,3070269.39,8863055.73,52.88,36.23,576843.63,347215.72,0,51.65,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T17:00:00+00:00,27.14,33.96,2681371.62,5037751.91,32.6,37.3,374037.38,221571.03,0,45.05,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T18:00:00+00:00,17.65,22.55,811276.46,2351687.31,31.4,7.72,424077.98,180202.36,0,54.06,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T19:00:00+00:00,19.25,22.31,2211771.18,6991625.83,36.5,35.93,403673.37,160707.76,0,47.32,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T20:00:00+00:00,16.48,25.29,4068536.63,4070716.07,15.31,1.65,160711.72,117457.88,0,57.03,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T21:00:00+00:00,17.32,25.12,4117065.54,3203881.2,13.71,9.27,85184.81,84083.58,0,40.95,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T22:00:00+00:00,10.58,14.26,1073696.71,3959229.21,10.93,10.66,65335.11,192893.38,0,45.17,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-15T23:00:00+00:00,11.38,20.46,2071090.84,4179334.12,0.0,20.72,64724.21,130672.02,0,59.3,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T00:00:00+00:00,11.34,21.79,1711964.9,5490859.51,10.73,8.46,150211.76,159003.11,0,32.7,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T01:00:00+00:00,9.19,15.31,1520329.66,2000924.09,21.31,9.02,297210.11,171054.32,0,38.64,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T02:00:00+00:00,10.78,15.38,1966550.01,4571084.77,7.56,0.0,182160.81,59295.85,0,61.59,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T03:00:00+00:00,3.32,6.53,745297.81,3347881.65,0.0,0.0,194776.81,39641.51,0,51.48,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T04:00:00+00:00,10.0,18.15,1288803.2,1368796.35,0.0,2.04,172881.78,43888.3,0,35.87,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T05:00:00+00:00,8.18,17.89,1307317.49,0.0,26.36,1.99,284270.51,60749.31,0,45.83,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T06:00:00+00:00,15.46,25.22,1526561.39,3469570.74,24.37,36.6,168860.53,50260.2,0,37.51,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T07:00:00+00:00,15.81,21.27,1927912.91,4258072.29,45.8,16.09,295599.0,309219.06,0,39.42,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T08:00:00+00:00,17.33,22.68,2360422.82,979307.11,30.26,19.07,270247.48,193097.67,0,47.06,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T09:00:00+00:00,17.39,21.84,3456845.41,1443130.4,43.61,7.5,176009.52,190056.42,0,49.28,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T10:00:00+00:00,30.72,36.53,4600296.99,8409122.59,48.03,32.11,518845.67,266807.31,0,42.22,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T11:00:00+00:00,23.52,30.67,4217557.51,1658639.7,47.13,23.1,298317.79,153165.99,0,39.49,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T12:00:00+00:00,28.74,35.73,6490634.22,8406251.99,68.26,30.55,536926.57,216943.58,0,43.66,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T13:00:00+00:00,33.71,39.81,5568849.75,9691988.32,59.34,31.29,521264.23,283580.55,0,53.66,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T14:00:00+00:00,33.94,38.59,5500111.53,11175901.45,36.69,36.36,440175.62,370656.12,0,43.83,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T15:00:00+00:00,27.83,32.51,4862515.15,6958891.02,45.34,29.12,581655.35,253153.85,0,53.1,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T16:00:00+00:00,29.87,39.35,4743191.66,6632684.9,38.81,29.6,418516.03,411059.07,0,38.03,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T17:00:00+00:00,22.58,28.49,4949125.29,7483424.08,48.22,21.94,369720.82,386740.63,0,58.52,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T18:00:00+00:00,24.5,33.03,4941865.99,4121384.42,40.44,36.47,480367.25,239912.83,0,57.07,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T19:00:00+00:00,19.29,26.07,3589531.45,6226324.53,38.28,29.69,464495.65,156812.71,0,47.84,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T20:00:00+00:00,19.45,23.11,1932770.5,3369370.28,24.02,15.78,249543.84,276828.49,0,42.79,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T21:00:00+00:00,16.41,25.07,2381677.22,4584554.71,35.46,25.56,219668.27,243573.48,0,31.54,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T22:00:00+00:00,13.05,22.75,2621643.94,5738373.06,30.62,0.0,172776.76,187854.65,0,50.51,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-16T23:00:00+00:00,9.97,23.97,2859715.53,5411187.45,18.25,11.8,216472.7,216535.42,0,47.0,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T00:00:00+00:00,2.69,7.6,437223.46,717832.28,0.0,6.87,161978.84,108529.82,0,52.61,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T01:00:00+00:00,2.81,6.54,1659736.03,2484041.92,19.55,0.0,0.0,1494.53,0,37.46,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T02:00:00+00:00,1.0,6.34,567217.06,759118.45,5.2,0.0,0.0,0.0,0,45.39,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T03:00:00+00:00,1.0,8.64,0.0,2383237.47,4.29,9.17,4423.55,10079.11,0,48.99,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T04:00:00+00:00,2.38,8.5,0.0,0.0,12.33,12.47,0.0,0.0,0,52.41,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T05:00:00+00:00,3.6,13.34,0.0,0.0,1.37,0.0,129190.64,0.0,0,45.1,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T06:00:00+00:00,12.51,16.09,1969481.62,3150144.56,27.54,16.87,108144.55,92207.77,0,39.66,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T07:00:00+00:00,5.31,17.44,1502447.52,1256474.78,21.3,6.82,0.0,186217.18,0,43.75,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T08:00:00+00:00,1.0,12.0,1294352.09,0.0,15.16,1.65,88056.08,0.0,0,49.19,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T09:00:00+00:00,10.35,13.54,659561.27,3477056.75,0.0,17.8,192199.5,140635.72,0,24.06,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T10:00:00+00:00,7.82,13.35,1977011.57,199711.46,38.51,5.71,28733.78,63252.01,0,37.39,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T11:00:00+00:00,8.45,16.51,1921573.94,3285622.19,26.85,12.34,34092.63,141191.49,0,35.99,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T12:00:00+00:00,11.77,15.0,1814486.46,0.0,9.94,11.59,135098.0,207800.63,0,55.38,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T13:00:00+00:00,10.36,13.66,3309384.15,2494230.86,13.2,17.24,145246.49,205269.61,0,40.24,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T14:00:00+00:00,13.04,19.99,2273877.06,3694145.45,2.64,10.21,303737.08,67703.2,0,50.61,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T15:00:00+00:00,14.8,18.8,3824421.33,3266978.62,21.97,13.11,254719.16,209356.61,0,33.22,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T16:00:00+00:00,15.64,18.98,3160701.25,8954367.5,20.95,5.84,280046.57,184573.35,0,51.97,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T17:00:00+00:00,8.62,15.77,0.0,0.0,10.21,7.69,350180.08,0.0,0,47.68,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T18:00:00+00:00,6.7,10.81,563430.79,3857435.84,21.46,5.8,255577.86,127808.69,0,56.14,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T19:00:00+00:00,7.41,15.17,466736.91,236681.93,34.15,0.0,79889.44,0.0,0,38.23,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T20:00:00+00:00,2.82,9.17,769883.78,1834070.76,0.0,0.0,155351.02,164623.45,0,55.05,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T21:00:00+00:00,1.0,9.95,2020355.52,0.0,12.49,2.8,0.0,18494.63,0,48.55,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T22:00:00+00:00,8.25,16.78,0.0,902655.5,14.69,20.83,0.0,33633.17,0,32.78,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-17T23:00:00+00:00,1.0,8.93,0.0,0.0,0.08,17.29,0.0,52634.99,0,57.54,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-18T00:00:00+00:00,3.19,15.83,0.0,3742546.74,17.42,2.93,0.0,0.0,0,26.25,3600
SYNTHETIC-001,us-east-1,i-322ced9d357a71851,2025-05-18T01:00:00+00:00,5.08,10.45,925884.12,1109238.97,22.04,7.46,29202.15,62578.26,0,61.38,3600
